Respondent,S3_Recode,CATV_INSTALLATION_DATE,Churn_risk,CITY_NAME,CommercialProductName,COMMUNITY_NAME,ConvergedStatus,DTV_INSTALLATION_DATE,DTV_TIER_OPTION_NAME,Film1,FixedVoicePlan,FoxSportEDL,FoxSportINT,HasCATV,HasDTV,HasINT,HasTEL,INTERNET_INSTALLATION_DATE,INTERNET_TIER_OPTION_NAME,InternetSecurityType,IntSecurity_Benefit,Kids_Benefit,MediaBoxType,MoviesSeriesL,MoviesSeriesStd,MoviesSeriesXL,MSL_Benefit,PlayLevel,SALUTATION,TELEPHONY_INSTALLATION_DATE,TELEPHONY_TIER_OPTION_NAME,Tenure,TVContentPack,"Sport,"
888,HIGH RISK,42172.0,mid,HUIZEN,MultiCore,HUIZEN,Not Converged,42172.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42172.0,100 / 10 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42172.0,Vast Bellen,5.715.068.493,Standard Channel Pack,"0,"
892,MEDIUM RISK,43861.0,high,TILBURG,Internet Start & TV Start (2P),TILBURG,Not Converged,43860.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43860.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT,Dhr.,0.0,0,1.090.410.959,Standard Channel Pack,"1,"
896,HIGH RISK,42850.0,high,LAREN NH,Internet Complete & TV Start,LAREN,Not Converged,42853.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42853.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,42853.0,Vast Bellen,3.857.534.247,Standard Channel Pack,"0,"
898,HIGH RISK,43827.0,mid,PURMEREND,Internet Start & TV Complete (2P),PURMEREND,Not Converged,43812.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,43812.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Aan,0.0,0,1.221.917.808,Standard Channel Pack,"0,"
903,LOYAL & LIGHT RISK,41614.0,low,AMSTELVEEN,Internet Complete & TV Complete Next,AMSTELVEEN,Not Converged,41614.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41614.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41614.0,Vast Bellen,7.243.835.616,Standard Channel Pack,"0,"
908,MEDIUM RISK,42553.0,mid,ALKMAAR,Internet Start XL & TV Start (CI+),ALKMAAR,Converged,42553.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,100 / 10 MBPS,SAFE ONLINE XL,1,0,0,0,0,0,0,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"1,"
912,MEDIUM RISK,42699.0,mid,EPE,Internet Complete & TV Complete Next,EPE,Converged,42704.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42704.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,1,1,TV + INT + TEL,Dhr.,42704.0,Vast Bellen,4.271.232.877,Extra Channel Pack,"1,"
914,HIGH RISK,43618.0,low,LEEUWARDEN,Internet Giga & TV Max Next,LEEUWARDEN,Not Converged,43617.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,43617.0,1000 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,43617.0,Vast Bellen,1.756.164.384,Extra Channel Pack,"1,"
915,HIGH RISK,41510.0,high,JULIANADORP,Alles-in-1 Basis (digitaal) (fZiggo),DEN HELDER,Converged,41510.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41510.0,50 / 5 MBPS,SAFE ONLINE XL,1,1,0,0,0,0,0,TV + INT + TEL,Aan,41510.0,Vast Bellen,7.528.767.123,Standard Channel Pack,"0,"
916,HIGH RISK,41937.0,high,DE WILP GN,TV+INT Z1 (digitaal) (fZiggo),WESTERKWARTIER,Not Converged,41995.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,41937.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT,Mevr.,0.0,0,635.890.411,Standard Channel Pack,"0,"
917,HIGH RISK,41253.0,low,LINNE,Internet Start & TV Start,MAASGOUW,Converged,41253.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41253.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,41253.0,Volop Bellen,8.232.876.712,Standard Channel Pack,"0,"
920,HIGH RISK,40034.0,low,HOUTEN,Internet Start & TV Max Next,HOUTEN,Converged,40034.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,40034.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,40034.0,Vast Bellen,1.157.260.274,Extra Channel Pack,"1,"
921,HIGH RISK,41487.0,high,BERGEN OP ZOOM,Internet Max & TV Start (zonder bellen) (Selene),BERGEN OP ZOOM,Not Converged,41487.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,41487.0,500 / 50 MBPS,SAFE ONLINE,0,0,MEDIABOX XL (SELENE),0,0,0,0,TV + INT,Dhr.,41487.0,0,7.591.780.822,Standard Channel Pack,"1,"
922,LOYAL & LIGHT RISK,42716.0,low,STEENBERGEN NB,Internet Max & TV Max (2P),STEENBERGEN,Converged,42716.0,Extra Channel Pack Horizon,0,0,0,0,1,1,1,0,42716.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT,Dhr.,0.0,0,4.224.657.534,Extra Channel Pack,"1,"
930,HIGH RISK,41761.0,mid,HELMOND,Internet Start & TV Complete Next,HELMOND,Not Converged,41761.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41761.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,41761.0,Volop Bellen,684.109.589,Standard Channel Pack,"0,"
931,HIGH RISK,40960.0,low,HEEMSKERK,Alles-in-1 Extra (digitaal) (fZiggo),HEEMSKERK,Not Converged,40960.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40960.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,1,0,0,1,TV + INT + TEL,Dhr.,40960.0,Vast Bellen,9.035.616.438,Standard Channel Pack,"0,"
932,LOYAL & LIGHT RISK,42553.0,mid,ZUTPHEN,25Mb/s & Vast Bellen & TV Start,ZUTPHEN,Not Converged,42553.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,43286.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
933,HIGH RISK,41699.0,low,BOEKEL,Internet Complete & TV Max Next,BOEKEL,Converged,41699.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41699.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41699.0,Vast Bellen,7.010.958.904,Extra Channel Pack,"1,"
937,HIGH RISK,41017.0,low,BAARLO LB,Alles-in-1 Basis (digitaal) (fZiggo),PEEL EN MAAS,Not Converged,41017.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41017.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,41017.0,Volop Bellen,8.879.452.055,Standard Channel Pack,"0,"
938,MEDIUM RISK,43617.0,high,KOEKANGE,Internet Complete & TV Complete Next (zonder bellen),DE WOLDEN,Not Converged,43617.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43617.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Mevr.,0.0,0,1.756.164.384,Standard Channel Pack,"0,"
939,MEDIUM RISK,43068.0,high,LEIDEN,25Mb/s & Vast Bellen & TV Start,LEIDEN,Not Converged,43066.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43066.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,43066.0,Vast Bellen,3.265.753.425,Standard Channel Pack,"0,"
945,LOYAL & LIGHT RISK,42553.0,mid,AKKRUM,Internet Complete & TV Complete,HEERENVEEN,Converged,42553.0,Standard Channel Pack Horizon,0,Volop Bellen Internationaal,0,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42553.0,Volop Bellen Internationaal,4.671.232.877,Standard Channel Pack,"0,"
949,HIGH RISK,39913.0,high,ZWOLLE,Internet Complete & TV Start,ZWOLLE,Not Converged,39913.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,39913.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,1,0,TV + INT + TEL,Mevr.,39913.0,Volop Bellen,1.190.410.959,Extra Channel Pack,"0,"
951,MEDIUM RISK,42929.0,low,BORGER,Internet Complete & TV Complete (2P),BORGER-ODOORN,Converged,42930.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,42930.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT,Dhr.,0.0,0,364.109.589,Standard Channel Pack,"0,"
958,MEDIUM RISK,42972.0,low,NOORDWIJK ZH,Internet Complete & TV Complete Next,NOORDWIJK,Converged,42971.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42971.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,42971.0,Volop Bellen,3.526.027.397,Standard Channel Pack,"0,"
961,HIGH RISK,41358.0,low,GELEEN,Internet Complete & TV Max Next,SITTARD-GELEEN,Converged,41358.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41358.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41358.0,Volop Bellen,7.945.205.479,Extra Channel Pack,"1,"
962,LOYAL & LIGHT RISK,41813.0,mid,SCHIJNDEL,Alles-in-1 Basis (digitaal) (fZiggo),MEIERIJSTAD,Not Converged,41813.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41813.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41813.0,Volop Bellen,6.698.630.137,Standard Channel Pack,"0,"
965,MEDIUM RISK,43028.0,high,ARNHEM,Internet Complete & TV Complete,ARNHEM,Converged,43027.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,43027.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,43050.0,Vast Bellen,337.260.274,Standard Channel Pack,"1,"
967,HIGH RISK,41275.0,mid,GOIRLE,Internet Complete & TV Complete Next,GOIRLE,Not Converged,41275.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41275.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41275.0,Volop Bellen,817.260.274,Standard Channel Pack,"0,"
970,HIGH RISK,44107.0,low,VENRAY,Internet Complete & TV Complete (2P),VENRAY,Not Converged,44106.0,Extra Channel Pack Horizon,0,0,1,0,1,1,1,0,44106.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,1,0,TV + INT,Dhr.,0.0,0,0.416438356,Extra Channel Pack,"1,"
971,MEDIUM RISK,42641.0,high,ZWOLLE,Internet Start & TV Start,ZWOLLE,Not Converged,42641.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42641.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42641.0,Vast Bellen,4.430.136.986,Standard Channel Pack,"0,"
976,MEDIUM RISK,39504.0,low,SINT-MICHIELSGESTEL,Internet Complete & TV Complete Next,SINT-MICHIELSGESTEL,Not Converged,39504.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42509.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,42509.0,Volop Bellen,1.302.465.753,Standard Channel Pack,"0,"
977,HIGH RISK,44130.0,low,KOUDEKERK AAN DEN RIJN,Internet Start & TV Complete (2P),ALPHEN AAN DEN RIJN,Converged,44129.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,44129.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,0.353424658,Standard Channel Pack,"1,"
979,LOYAL & LIGHT RISK,42685.0,mid,DONGEN,Internet Complete & TV Complete,DONGEN,Converged,42685.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42685.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42685.0,Vast Bellen,4.309.589.041,Standard Channel Pack,"0,"
992,HIGH RISK,41421.0,high,GROESSEN,Internet Complete & TV Max Next (zonder bellen),DUIVEN,Not Converged,41421.0,Extra Channel Pack No Horizon,0,0,1,1,1,1,1,0,41421.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT,Mevr.,41421.0,0,777.260.274,Extra Channel Pack,"1,"
994,HIGH RISK,41407.0,low,VALKENBURG LB,Internet Max & TV Max Next,VALKENBURG AAN DE GEUL,Converged,41407.0,Extra Channel Pack No Horizon,1,Vast Bellen,1,1,1,1,1,1,41407.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,41407.0,Vast Bellen,7.810.958.904,Extra Channel Pack,"1,"
1000,HIGH RISK,41607.0,mid,EMMEN,Internet Complete & TV Complete,EMMEN,Converged,41607.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41607.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41607.0,Vast Bellen,7.263.013.699,Standard Channel Pack,"0,"
1003,HIGH RISK,42462.0,mid,HILVERSUM,Kabel TV,HILVERSUM,Not Converged,0.0,Cable TV (Non Harmo),0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr.,0.0,0,4.920.547.945,Cable TV (Non Harmo),"0,"
1006,MEDIUM RISK,43915.0,high,ULFT,Internet Complete & TV Max Next,OUDE IJSSELSTREEK,Converged,43915.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43915.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,43915.0,Vast Bellen,0.939726027,Extra Channel Pack,"1,"
1010,HIGH RISK,43660.0,high,HOOFDDORP,Internet Complete & Kabel TV,HAARLEMMERMEER,Not Converged,0.0,Cable TV,0,0,0,0,1,0,1,0,43658.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT,Dhr.,0.0,0,1.643.835.616,Cable TV,"0,"
1011,MEDIUM RISK,39886.0,low,NIEUWEGEIN,Internet Complete & TV Complete,NIEUWEGEIN,Not Converged,39886.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42787.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42787.0,Vast Bellen,1.197.808.219,Standard Channel Pack,"0,"
1012,MEDIUM RISK,42762.0,high,'S-GRAVENHAGE,Internet Start & TV Start (2P),S GRAVENHAGE,Converged,42773.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,42773.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT,Mevr.,0.0,0,4.098.630.137,Standard Channel Pack,"1,"
1017,MEDIUM RISK,41446.0,low,ROOSENDAAL,Alles-in-1 Basis (digitaal) (fZiggo),ROOSENDAAL,Not Converged,41446.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41446.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41446.0,Volop Bellen,7.704.109.589,Standard Channel Pack,"0,"
1026,MEDIUM RISK,40943.0,low,KOCKENGEN,Internet Max & TV Complete Next,STICHTSE VECHT,Converged,40943.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40943.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,40943.0,Vast Bellen,9.082.191.781,Standard Channel Pack,"1,"
1031,LOYAL & LIGHT RISK,43883.0,mid,AMSTELVEEN,Internet Complete & TV Complete,AMSTELVEEN,Converged,43869.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43869.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Mevr.,43869.0,Vast Bellen,1.065.753.425,Standard Channel Pack,"0,"
1033,HIGH RISK,41272.0,low,OOSTERHOUT NB,TV Complete,OOSTERHOUT,Not Converged,41272.0,Extra Channel Pack Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,MEDIABOX XL,0,1,1,0,TV,Dhr.,0.0,0,8.180.821.918,Extra Channel Pack,"0,"
1035,HIGH RISK,42668.0,mid,AMSTERDAM,Internet Complete & TV Start,AMSTERDAM,Not Converged,42668.0,Extra Channel Pack No Horizon,0,Volop Bellen Internationaal,0,0,1,1,1,1,42668.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,1,0,TV + INT + TEL,Dhr.,42668.0,Volop Bellen Internationaal,4.356.164.384,Extra Channel Pack,"0,"
1036,HIGH RISK,41586.0,mid,TILBURG,Internet Complete & TV Complete Next (zonder bellen),TILBURG,Not Converged,41586.0,Standard Channel Pack No Horizon,0,0,1,0,1,1,1,0,41586.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Dhr.,41586.0,0,7.320.547.945,Standard Channel Pack,"0,"
1045,HIGH RISK,40814.0,mid,VLIJMEN,Internet Max & TV Max Next,HEUSDEN,Converged,40814.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,40814.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,0,1,1,TV + INT + TEL,Mevr.,40814.0,Volop Bellen,9.435.616.438,Extra Channel Pack,"0,"
1051,HIGH RISK,40791.0,low,AMERSFOORT,MultiCore,AMERSFOORT,Converged,40791.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40791.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Mevr.,40791.0,Vast Bellen,9.498.630.137,Standard Channel Pack,"0,"
1055,HIGH RISK,41816.0,low,AMSTERDAM,Internet Start & TV Complete,AMSTERDAM,Not Converged,41816.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41816.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41816.0,Vast Bellen,6.690.410.959,Standard Channel Pack,"0,"
1058,HIGH RISK,40987.0,low,AMERSFOORT,MultiCore,AMERSFOORT,Converged,40987.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40987.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,40987.0,Vast Bellen,8.961.643.836,Standard Channel Pack,"0,"
1065,MEDIUM RISK,42416.0,low,HUIZEN,Internet Complete & TV Complete Next,HUIZEN,Converged,42416.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,1,1,1,1,1,42416.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Mevr.,42416.0,Vast Bellen,684.109.589,Extra Channel Pack,"1,"
1066,MEDIUM RISK,42606.0,low,ZOETERMEER,Internet Complete & TV Start,ZOETERMEER,Not Converged,42606.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42606.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42606.0,Vast Bellen,4.526.027.397,Standard Channel Pack,"0,"
1069,HIGH RISK,40101.0,mid,'S-HERTOGENBOSCH,Internet Complete & TV Complete Next (zonder bellen),S HERTOGENBOSCH,Not Converged,40101.0,Standard Channel Pack No Horizon,0,0,1,0,1,1,1,0,43881.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Mevr.,0.0,0,113.890.411,Standard Channel Pack,"1,"
1072,LOYAL & LIGHT RISK,40803.0,mid,HEERLEN,Internet Complete & TV Complete Next (zonder bellen),HEERLEN,Not Converged,40803.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,40803.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Dhr.,40803.0,0,9.465.753.425,Standard Channel Pack,"0,"
1074,MEDIUM RISK,40330.0,high,ROTTERDAM,Internet Complete & TV Complete,ROTTERDAM,Not Converged,40330.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43866.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Aan,43866.0,Vast Bellen,1.076.164.384,Standard Channel Pack,"0,"
1083,MEDIUM RISK,41653.0,mid,ALKMAAR,Internet Max & TV Start,ALKMAAR,Converged,41653.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41653.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,1,0,TV + INT + TEL,Dhr.,41653.0,Vast Bellen,7.136.986.301,Extra Channel Pack,"1,"
1085,HIGH RISK,42669.0,low,ROERMOND,Internet Start & TV Complete,ROERMOND,Converged,42669.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42669.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42669.0,Volop Bellen,4.353.424.658,Standard Channel Pack,"1,"
1087,HIGH RISK,42757.0,mid,VRIES,Internet Start & TV Start (2P),TYNAARLO,Not Converged,42748.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,42748.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT,Dhr.,0.0,0,4.136.986.301,Standard Channel Pack,"0,"
1089,HIGH RISK,42322.0,low,ARNHEM,Internet Complete & TV Complete Next,ARNHEM,Converged,42322.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42322.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,42322.0,Vast Bellen,5.304.109.589,Standard Channel Pack,"1,"
1094,HIGH RISK,42626.0,mid,STADSKANAAL,Internet Complete & TV Complete,STADSKANAAL,Not Converged,42626.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42626.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42626.0,Vast Bellen,4.471.232.877,Standard Channel Pack,"0,"
1095,LOYAL & LIGHT RISK,42648.0,high,SCHOORL,Internet Start & TV Start,BERGEN NH,Not Converged,42648.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42648.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42648.0,Volop Bellen,4.410.958.904,Standard Channel Pack,"0,"
1099,HIGH RISK,0.0,mid,ROOSENDAAL,Internet Start (not in Pack),ROOSENDAAL,Not Converged,0.0,0,0,0,0,0,0,0,1,0,43589.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,INT,Mevr.,0.0,0,1.832.876.712,0,"0,"
1100,LOYAL & LIGHT RISK,39274.0,low,ASSEN,Alles-in-1 Plus (digitaal) (fZiggo),ASSEN,Converged,39274.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,39274.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,0,1,0,0,1,TV + INT + TEL,Dhr.,39274.0,Volop Bellen,1.365.479.452,Standard Channel Pack,"0,"
1102,MEDIUM RISK,43917.0,high,ZWOLLE,Internet Start & TV Start,ZWOLLE,Not Converged,43914.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43914.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,43914.0,Vast Bellen,0.942465753,Standard Channel Pack,"0,"
1104,MEDIUM RISK,40492.0,low,HOOFDDORP,Internet Complete & TV Complete,HAARLEMMERMEER,Converged,40492.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42924.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42924.0,Vast Bellen,1.031.780.822,Standard Channel Pack,"0,"
1107,HIGH RISK,42734.0,low,VOORBURG,Internet Start & TV Start,LEIDSCHENDAM-VOORBURG,Not Converged,43455.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42734.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42734.0,Volop Bellen,4.175.342.466,Standard Channel Pack,"0,"
1108,MEDIUM RISK,42964.0,low,ZUTPHEN,Internet Start & TV Start,ZUTPHEN,Not Converged,42957.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42957.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,42957.0,Vast Bellen,3.564.383.562,Standard Channel Pack,"0,"
1110,MEDIUM RISK,42553.0,mid,ALKMAAR,Internet Complete & TV Complete,ALKMAAR,Converged,42553.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
